"STATION","NAME","DATE","AWND","PRCP","SNOW","TAVG","TMAX","TMIN","TSUN","WDF2","WSF2","WT01","WT02","WT03","WT04","WT05","WT06","WT08"
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-05-22","4.25","0.00","0.0",,"74","54",,"   50","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-05-23","4.03","0.48","0.0",,"72","55",,"  240","14.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-05-24","7.61","0.00","0.0",,"73","61",,"  300","18.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-05-25","4.03","0.00","0.0",,"71","55",,"  150","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-05-26","4.25","0.20","0.0",,"86","59",,"  280","12.1","    1",,"    1",,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-05-27","3.58","0.00","0.0",,"80","64",,"   40","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-05-28","4.25","0.17","0.0",,"71","62",,"   60","12.1","    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-05-29","4.70","0.80","0.0",,"70","56",,"   90","12.1","    1",,"    1",,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-05-30","2.01","0.95","0.0",,"70","57",,"  140","8.9","    1",,"    1",,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-05-31","2.68","0.00","0.0",,"80","63",,"  250","10.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-06-01","2.68","0.00","0.0",,"80","63",,"  150","8.9",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-06-02","3.80","0.86","0.0",,"81","61",,"  260","12.1","    1","    1","    1",,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-06-03","5.37","0.00","0.0",,"70","58",,"  280","15.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-06-04","3.80","0.00","0.0",,"70","54",,"  250","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-06-05","4.47","0.00","0.0",,"81","64",,"  230","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-06-06","4.70","0.04","0.0",,"83","68",,"   50","12.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-06-07","2.24","0.00","0.0",,"81","66",,"   60","8.1",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-06-08","6.26","0.00","0.0",,"81","63",,"   50","16.1","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-06-09","6.49","0.00","0.0",,"78","60",,"   60","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-06-10","6.71","0.62","0.0",,"70","60",,"   50","15.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-06-11","6.26","0.45","0.0",,"77","63",,"  300","15.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-06-12","4.03","0.00","0.0",,"74","59",,"  140","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-06-13","5.82","0.60","0.0",,"65","55",,"   50","21.9","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-06-14","6.04","0.00","0.0",,"73","58",,"  270","17.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-06-15","4.47","0.00","0.0",,"81","60",,"  220","15.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-06-16","5.14","0.04","0.0",,"80","65",,"  230","15.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-06-17","1.34","0.00","0.0",,"76","69",,"   30","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-06-18","1.79","0.79","0.0",,"73","67",,"   60","10.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-06-19","2.91","0.11","0.0",,"71","66",,"   70","8.1","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-06-20","3.13","0.42","0.0",,"78","65",,"  240","8.1","    1",,"    1",,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-06-21","5.14","0.53","0.0",,"77","65",,"  300","15.0","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-06-22","5.59","0.00","0.0",,"79","61",,"  300","15.0",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-06-23","4.70","0.00","0.0",,"83","64",,"  280","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-06-24","1.79","0.00","0.0",,"84","67",,"  200","8.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-06-25","2.01","0.86","0.0",,"84","72",,"  270","8.1","    1","    1","    1",,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-06-26","3.13","0.00","0.0",,"87","72",,"  250","8.9","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-06-27","2.68","0.00","0.0",,"89","71",,"  230","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-06-28","2.46","0.00","0.0",,"89","73",,"  210","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-06-29","4.70","0.08","0.0",,"91","72",,"  230","14.1","    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-06-30","5.14","0.06","0.0",,"83","69",,"  330","21.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-07-01","4.47","0.00","0.0",,"85","65",,"  280","10.1",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-07-02","2.46","0.02","0.0",,"85","71",,"  270","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-07-03","1.79","0.00","0.0",,"87","75",,"   60","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-07-04","2.68","0.00","0.0",,"90","74",,"  150","13.0",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-07-05","2.91","0.00","0.0",,"86","72",,"  140","8.9","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-07-06","3.36","0.00","0.0",,"90","76",,"  220","10.1",,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-07-07","4.92","0.00","0.0",,"86","72",,"   50","15.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-07-08","2.68","0.04","0.0",,"78","68",,"   50","8.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-07-09","2.68","0.00","0.0",,"87","69",,"  240","10.1","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-07-10","2.46","0.00","0.0",,"88","74",,"  240","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-07-11","4.47","0.79","0.0",,"87","73",,"  150","12.1","    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-07-12","5.14","0.00","0.0",,"87","72",,"  300","12.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-07-13","3.80","0.00","0.0",,"85","70",,"  280","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-07-14","4.92","0.00","0.0",,"89","76",,"  270","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-07-15","2.91","0.00","0.0",,"85","68",,"  290","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-07-16","2.91","0.00","0.0",,"91","72",,"  230","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-07-17","3.58","1.82","0.0",,"93","73",,"  290","14.1","    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-07-18","4.92","0.51","0.0",,"79","71",,"   50","15.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-07-19","3.58","0.00","0.0",,"91","71",,"  240","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-07-20","4.25","0.00","0.0",,"95","82",,"  230","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-07-21","4.47","0.00","0.0",,"95","80",,"  280","14.1",,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-07-22","2.68","1.66","0.0",,"90","72",,"   10","14.1","    1","    1","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-07-23","4.03","0.53","0.0",,"74","67",,"  360","12.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-07-24","2.91","0.02","0.0",,"83","67",,"   60","12.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-07-25","1.79","0.00","0.0",,"84","70",,"   50","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-07-26","1.57","0.00","0.0",,"88","69",,"   50","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-07-27","2.91","0.00","0.0",,"85","72",,"  220","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-07-28","5.37","0.01","0.0",,"88","71",,"  280","13.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-07-29","4.47","0.00","0.0",,"90","73",,"  250","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-07-30","3.36","0.01","0.0",,"92","78",,"  230","12.1",,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-07-31","2.91","0.36","0.0",,"87","70",,"  280","14.1","    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-08-01","2.24","0.00","0.0",,"87","70",,"   20","8.9","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-08-02","3.58","0.00","0.0",,"84","73",,"  140","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-08-03","3.58","0.21","0.0",,"86","68",,"  360","18.1","    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-08-04","2.68","0.00","0.0",,"87","69",,"   40","12.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-08-05","4.47","0.00","0.0",,"82","70",,"  120","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-08-06","3.13","0.04","0.0",,"79","71",,"  140","8.9","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-08-07","2.68","1.18","0.0",,"84","69",,"  270","13.0","    1","    1","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-08-08","4.70","0.20","0.0",,"84","67",,"  300","16.1","    1",,"    1",,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-08-09","3.58","0.08","0.0",,"83","68",,"  300","14.1","    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-08-10","5.14","0.00","0.0",,"81","66",,"  280","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-08-11","3.13","0.00","0.0",,"80","63",,"  270","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-08-12","3.58","0.00","0.0",,"85","68",,"  230","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-08-13","3.58","0.07","0.0",,"79","71",,"  230","10.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-08-14","3.58","0.00","0.0",,"84","73",,"   30","10.1","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-08-15","4.03","0.00","0.0",,"85","70",,"   50","10.1","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-08-16","2.68","0.00","0.0",,"79","68",,"   50","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-08-17","3.36","0.00","0.0",,"87","73",,"   70","8.9","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-08-18","2.24","0.64","0.0",,"90","70",,"  240","15.0","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-08-19","2.91","0.00","0.0",,"90","72",,"  120","13.0",,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-08-20","2.91","0.00","0.0",,"88","75",,"  140","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-08-21","2.91","0.10","0.0",,"87","74",,"  240","12.1","    1",,"    1",,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-08-22","3.80","1.01","0.0",,"90","71",,"  290","19.9","    1",,"    1",,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-08-23","3.36","0.09","0.0",,"74","65",,"  360","8.9","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-08-24","5.14","0.00","0.0",,"76","64",,"   50","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-08-25","8.95","0.00","0.0",,"77","63",,"   50","17.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-08-26","6.26","0.00","0.0",,"74","61",,"   50","15.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-08-27","3.13","0.00","0.0",,"75","62",,"  190","8.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-08-28","3.80","0.08","0.0",,"74","67",,"   60","10.1","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-08-29","4.03","0.00","0.0",,"81","65",,"  280","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-08-30","4.03","0.00","0.0",,"86","67",,"  220","15.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-08-31","5.82","0.00","0.0",,"81","69",,"   50","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-09-01","4.47","0.00","0.0",,"78","63",,"   50","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-09-02","2.46","0.30","0.0",,"74","69",,"  150","8.9","    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-09-03","3.36","0.00","0.0",,"82","67",,"   50","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-09-04","3.80","0.00","0.0",,"87","68",,"  350","12.1",,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-09-05","5.14","0.00","0.0",,"74","65",,"   40","15.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-09-06","8.28","0.32","0.0",,"67","58",,"   60","19.9","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-09-07","4.47","0.02","0.0",,"75","56",,"  340","14.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-09-08","2.24","0.00","0.0",,"77","63",,"   50","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-09-09","4.47","0.00","0.0",,"78","64",,"   50","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-09-10","2.91","0.01","0.0",,"76","66",,"  180","12.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-09-11","5.14","0.00","0.0",,"88","69",,"  240","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-09-12","4.92","0.17","0.0",,"81","61",,"   60","14.1","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-09-13","6.49","0.00","0.0",,"72","57",,"   50","16.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-09-14","2.91","0.00","0.0",,"74","61",,"  160","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-09-15","2.24","0.00","0.0",,"82","68",,"  280","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-09-16","2.01","0.00","0.0",,"77","68",,"   60","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-09-17","5.59","0.00","0.0",,"76","62",,"   50","16.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-09-18","6.49","0.00","0.0",,"69","57",,"   50","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-09-19","2.91","0.00","0.0",,"70","52",,"   40","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-09-20","4.70","0.00","0.0",,"78","56",,"  270","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-09-21","2.68","0.00","0.0",,"84","61",,"  240","6.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-09-22","3.58","0.00","0.0",,"86","67",,"  220","10.1",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-09-23","5.37","0.11","0.0",,"89","70",,"  280","13.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-09-24","5.82","0.00","0.0",,"76","63",,"  280","15.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-09-25","3.36","0.00","0.0",,"79","58",,"  250","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-09-26","3.58","0.02","0.0",,"83","63",,"  300","15.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-09-27","3.58","0.00","0.0",,"76","59",,"  140","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-09-28","2.91","0.00","0.0",,"82","65",,"  220","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-09-29","6.26","0.00","0.0",,"80","65",,"   60","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-09-30","6.93","0.00","0.0",,"71","60",,"   50","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-10-01","3.80","0.00","0.0",,"81","63",,"  220","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-10-02","6.49","0.03","0.0",,"93","63",,"  240","14.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-10-03","6.26","0.34","0.0",,"63","53",,"   50","15.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-10-04","6.93","0.00","0.0",,"66","50",,"   40","18.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-10-05","4.92","0.00","0.0",,"61","45",,"   30","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-10-06","2.91","0.01","0.0",,"70","57",,"  160","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-10-07","4.03","0.20","0.0",,"79","59",,"  260","13.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-10-08","7.83","0.02","0.0",,"64","57",,"   50","16.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-10-09","10.51","0.54","0.0",,"59","51",,"   40","17.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-10-10","9.62","0.00","0.0",,"71","53",,"   60","17.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-10-11","9.17","0.00","0.0",,"64","55",,"   50","19.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-10-12","3.58","0.00","0.0",,"67","55",,"   40","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-10-13","2.01","0.00","0.0",,"67","53",,"   50","8.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-10-14","4.03","0.00","0.0",,"72","58",,"  240","15.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-10-15","2.91","0.00","0.0",,"64","51",,"   50","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-10-16","6.49","1.83","0.0",,"66","52",,"  280","21.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-10-17","11.63","0.00","0.0",,"57","51",,"  270","23.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-10-18","8.72","0.00","0.0",,"58","47",,"  300","17.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-10-19","2.68","0.00","0.0",,"60","43",,"  240","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-10-20","4.47","0.54","0.0",,"59","49",,"   40","14.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-10-21","4.03","0.00","0.0",,"67","51",,"   40","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-10-22","4.47","0.57","0.0",,"63","55",,"  140","13.0","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-10-23","6.26","0.01","0.0",,"65","54",,"  280","15.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-10-24","3.13","0.00","0.0",,"67","50",,"  250","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-10-25","2.91","0.00","0.0",,"65","52",,"  240","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-10-26","3.36","0.01","0.0",,"63","52",,"   40","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-10-27","4.92","1.38","0.0",,"67","55",,"  140","14.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-10-28","3.58","0.00","0.0",,"63","55",,"   40","13.0","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-10-29","4.03","0.07","0.0",,"59","54",,"   70","8.9","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-10-30","3.13","0.06","0.0",,"63","58",,"   60","10.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-10-31","5.14","0.54","0.0",,"71","60",,"  240","15.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-11-01","9.40","0.11","0.0",,"71","42",,"  280","21.9","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-11-02","3.80","0.00","0.0",,"53","40",,"  280","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-11-03","4.92","0.00","0.0",,"54","42",,"  280","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-11-04","3.13","0.00","0.0",,"56","41",,"  150","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-11-05","2.91","0.00","0.0",,"61","51",,"  280","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-11-06","4.92","0.00","0.0",,"54","45",,"  250","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-11-07","4.70","0.10","0.0",,"57","41",,"  220","13.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-11-08","7.61","0.00","0.0",,"41","29",,"  300","18.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-11-09","3.13","0.00","0.0",,"41","27",,"  230","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-11-10","3.80","0.00","0.0",,"51","38",,"  240","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-11-11","2.46","0.00","0.0",,"62","46",,"  140","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-11-12","9.40","0.04","0.0",,"57","25",,"  290","17.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-11-13","5.37","0.00","0.0",,"34","23",,"  300","18.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-11-14","4.25","0.00","0.0",,"45","28",,"  260","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-11-15","4.25","0.00","0.0",,"51","37",,"  300","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-11-16","10.29","0.00","0.0",,"42","31",,"   60","19.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-11-17","10.51","0.00","0.0",,"43","30",,"   50","19.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-11-18","6.04","0.48","0.0",,"42","37",,"   40","15.0","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-11-19","4.47","0.18","0.0",,"48","40",,"  360","12.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-11-20","5.14","0.00","0.0",,"49","40",,"  300","16.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-11-21","4.47","0.00","0.0",,"53","39",,"  220","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-11-22","7.38","0.07","0.0",,"53","38",,"  310","18.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-11-23","4.25","0.03","0.0",,"45","34",,"  270","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-11-24","8.05","0.90","0.0",,"46","40",,"  280","17.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-11-25","5.14","0.00","0.0",,"53","39",,"  260","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-11-26","4.25","0.00","0.0",,"61","44",,"  220","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-11-27","4.25","0.04","0.0",,"59","49",,"  280","21.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-11-28","11.41","0.00","0.0",,"53","37",,"  300","23.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-11-29","6.26","0.00","0.0",,"40","30",,"  300","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-11-30","4.25","0.00","0.0",,"43","31",,"  340","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-12-01","9.84","0.62","0.0",,"39","30",,"   50","23.0","    1",,,,,"    1",
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-12-02","8.50","0.48","1.3",,"37","31",,"   40","19.9","    1",,,,,,
